what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1380953744187
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1380953744187
java.version,sysinfo,,,"1.6.0_07",1380953744187
java.vm.info,sysinfo,,,"mixed mode",1380953744187
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1380953744187
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1380953744187
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1380953744187
java.vm.specification.version,sysinfo,,,"1.0",1380953744187
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1380953744187
java.vm.version,sysinfo,,,"10.0-b23",1380953744187
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1380953796093
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1380953796093
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1380953800171
started,bundle,org.jboss.ide.eclipse.archives.core,3.2.1.v20111208-2106-H38-M5,"org.jboss.ide.eclipse.archives.core",1380953801359
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.archives.webtools",1380953801421
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.as.wtp.core",1380953801421
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1380953801546
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1380953801609
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1380953802031
started,bundle,org.eclipse.jst.ejb.ui,1.1.600.v201104261451,"org.eclipse.jst.ejb.ui",1380953805906
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.503.v201108102200,"org.eclipse.jst.j2ee.ejb",1380953805921
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1380953805968
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1380953806015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1380953806046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1380953807765
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1380953812265
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1380953812468
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1380953813578
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1380953813781
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1380953813812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1380953889921
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1380954114578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1380962556968
