what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063323968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063324312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063326125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063328500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063328500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063328578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063334750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372063336984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372063340453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063353468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063353468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063353578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063365000
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1372063366593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063371531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063375546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063382343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063395437
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372063416218
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1372063420078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063423281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372063430375
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372063438312
